UF_ATENDIMENTO;TIPO;CLASSIFICACAO;NACIONALIDADE;TOTAL
SP;SAIDA;VISITANTE;URUGUAI;598
SP;SAIDA;VISITANTE;UZBEQUISTÃO;24
SP;SAIDA;VISITANTE;VENEZUELA;217
SP;SAIDA;VISITANTE;ÁFRICA DO SUL;146
SP;SAIDA;VISITANTE;ÁUSTRIA;15
SP;SAIDA;VISITANTE;ÍNDIA;8
SP;SAIDA;VISITANTE;ALEMANHA;18
SP;SAIDA;VISITANTE;ARGENTINA;101
SP;SAIDA;VISITANTE;ARGÉLIA;12
SP;SAIDA;VISITANTE;ARMÊNIA;5
SP;SAIDA;VISITANTE;ARÁBIA SAUDITA;1
SP;SAIDA;VISITANTE;AUSTRÁLIA;18
SP;SAIDA;VISITANTE;AZERBAIJÃO;5
SP;SAIDA;VISITANTE;BAHAMAS;1
SP;SAIDA;VISITANTE;BELIZE;2
SP;SAIDA;VISITANTE;BENIN;3
SP;SAIDA;VISITANTE;BOLÍVIA;6
SP;SAIDA;VISITANTE;BÉLGICA;8
SP;SAIDA;VISITANTE;CAMARÕES;2
SP;SAIDA;VISITANTE;CANADÁ;35
SP;SAIDA;VISITANTE;CAZAQUISTÃO;17
SP;SAIDA;VISITANTE;CHILE;113
SP;SAIDA;VISITANTE;CHINA;7
SP;SAIDA;VISITANTE;COLÔMBIA;101
SP;SAIDA;VISITANTE;CORÉIA DO SUL;3
SP;SAIDA;VISITANTE;COSTA RICA;10
SP;SAIDA;VISITANTE;CROÁCIA;1
SP;SAIDA;VISITANTE;DINAMARCA;1
SP;SAIDA;VISITANTE;EGITO;8
SP;SAIDA;VISITANTE;EQUADOR;26
SP;SAIDA;VISITANTE;ESLOVÁQUIA;13
SP;SAIDA;VISITANTE;ESPANHA;15
SP;SAIDA;VISITANTE;ESTADOS UNIDOS;144
SP;SAIDA;VISITANTE;FRANÇA;10
SP;SAIDA;VISITANTE;GANA;1
SP;SAIDA;VISITANTE;GRÉCIA;2
SP;SAIDA;VISITANTE;GUATEMALA;4
SP;SAIDA;VISITANTE;GUINÉ;2
SP;SAIDA;VISITANTE;HONDURAS;4
SP;SAIDA;VISITANTE;INDONÉSIA;20
SP;SAIDA;VISITANTE;IRLANDA;11
SP;SAIDA;VISITANTE;IRÃ;1
SP;SAIDA;VISITANTE;ISLÂNDIA;2
SP;SAIDA;VISITANTE;ISRAEL;5
SP;SAIDA;VISITANTE;ITÁLIA;32
SP;SAIDA;VISITANTE;JAPÃO;23
SP;SAIDA;VISITANTE;MALÁSIA;1
SP;SAIDA;VISITANTE;MARROCOS;2
SP;SAIDA;VISITANTE;MOLDÁVIA OU MOLDOVA;6
SP;SAIDA;VISITANTE;MOÇAMBIQUE;2
SP;SAIDA;VISITANTE;MÉXICO;101
SP;SAIDA;VISITANTE;NICARÁGUA;10
SP;SAIDA;VISITANTE;NIGÉRIA;6
SP;SAIDA;VISITANTE;NORUEGA;1
SP;SAIDA;VISITANTE;PANAMÁ;3
SP;SAIDA;VISITANTE;PARAGUAI;84
SP;SAIDA;VISITANTE;PAÍSES BAIXOS;4
SP;SAIDA;VISITANTE;PERU;78
SP;SAIDA;VISITANTE;POLÔNIA;21
SP;SAIDA;VISITANTE;PORTUGAL;11
SP;SAIDA;VISITANTE;REINO UNIDO;30
SP;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;2
SP;SAIDA;VISITANTE;REPÚBLICA TCHECA;17
SP;SAIDA;VISITANTE;ROMÊNIA;1
SP;SAIDA;VISITANTE;RÚSSIA;6
SP;SAIDA;VISITANTE;SUÉCIA;7
SP;SAIDA;VISITANTE;TAILÂNDIA;8
SP;SAIDA;VISITANTE;TRINIDAD E TOBAGO;19
SP;SAIDA;VISITANTE;TURQUIA;18
SP;SAIDA;VISITANTE;UCRÂNIA;20
SP;SAIDA;VISITANTE;URUGUAI;11
SP;SAIDA;VISITANTE;UZBEQUISTÃO;9
SP;SAIDA;VISITANTE;VENEZUELA;10
SP;SAIDA;VISITANTE;ÁFRICA DO SUL;22
SP;SAIDA;VISITANTE;ALEMANHA;19
SP;SAIDA;VISITANTE;ANGOLA;9
SP;SAIDA;VISITANTE;ARGENTINA;76
SP;SAIDA;VISITANTE;AUSTRÁLIA;1
SP;SAIDA;VISITANTE;BANGLADESH;1
SP;SAIDA;VISITANTE;BOLÍVIA;126
SP;SAIDA;VISITANTE;BULGÁRIA;1
SP;SAIDA;VISITANTE;BÉLGICA;3
SP;SAIDA;VISITANTE;CANADÁ;13
SP;SAIDA;VISITANTE;CHILE;63
SP;SAIDA;VISITANTE;CHINA;20
SP;SAIDA;VISITANTE;COLÔMBIA;118
SP;SAIDA;VISITANTE;CORÉIA DO SUL;5
SP;SAIDA;VISITANTE;COSTA RICA;7
SP;SAIDA;VISITANTE;CROÁCIA;1
SP;SAIDA;VISITANTE;CUBA;3
SP;SAIDA;VISITANTE;EGITO;4
SP;SAIDA;VISITANTE;EL SALVADOR;8
SP;SAIDA;VISITANTE;EMIRADOS ÁRABES UNIDOS;1
SP;SAIDA;VISITANTE;EQUADOR;75
SP;SAIDA;VISITANTE;ESLOVÁQUIA;1
SP;SAIDA;VISITANTE;ESPANHA;14
SP;SAIDA;VISITANTE;ESTADOS UNIDOS;93
SP;SAIDA;VISITANTE;FILIPINAS;2
SP;SAIDA;VISITANTE;FRANÇA;8
SP;SAIDA;VISITANTE;GEÓRGIA;1
SP;SAIDA;VISITANTE;GUATEMALA;9
SP;SAIDA;VISITANTE;GUINÉ;1
SP;SAIDA;VISITANTE;HONDURAS;7
SP;SAIDA;VISITANTE;HONG KONG (R.A.E.);1
SP;SAIDA;VISITANTE;HUNGRIA;2
SP;SAIDA;VISITANTE;INDONÉSIA;1
SP;SAIDA;VISITANTE;IRLANDA;1
SP;SAIDA;VISITANTE;ISRAEL;7
SP;SAIDA;VISITANTE;ITÁLIA;15
SP;SAIDA;VISITANTE;JAPÃO;3
SP;SAIDA;VISITANTE;LETÔNIA;1
SP;SAIDA;VISITANTE;MADAGASCAR;1
SP;SAIDA;VISITANTE;MALÁSIA;1
SP;SAIDA;VISITANTE;MARROCOS;1
SP;SAIDA;VISITANTE;MONGÓLIA;1
SP;SAIDA;VISITANTE;MOÇAMBIQUE;1
SP;SAIDA;VISITANTE;MÉXICO;92
SP;SAIDA;VISITANTE;NEPAL;1
SP;SAIDA;VISITANTE;NICARÁGUA;2
SP;SAIDA;VISITANTE;NORUEGA;1
SP;SAIDA;VISITANTE;NOVA ZELÂNDIA;1
SP;SAIDA;VISITANTE;PALESTINA;1
SP;SAIDA;VISITANTE;PANAMÁ;3
SP;SAIDA;VISITANTE;PARAGUAI;126
SP;SAIDA;VISITANTE;PAÍSES BAIXOS;1
SP;SAIDA;VISITANTE;PERU;208
SP;SAIDA;VISITANTE;POLÔNIA;7
SP;SAIDA;VISITANTE;PORTUGAL;16
SP;SAIDA;VISITANTE;QUÊNIA;2
SP;SAIDA;VISITANTE;REINO UNIDO;11
SP;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;18
SP;SAIDA;VISITANTE;REPÚBLICA TCHECA;7
SP;SAIDA;VISITANTE;ROMÊNIA;1
SP;SAIDA;VISITANTE;RÚSSIA;3
SP;SAIDA;VISITANTE;SUÉCIA;2
SP;SAIDA;VISITANTE;SUÍÇA;1
SP;SAIDA;VISITANTE;SÉRVIA;1
SP;SAIDA;VISITANTE;TAILÂNDIA;2
SP;SAIDA;VISITANTE;TIMOR LESTE;1
SP;SAIDA;VISITANTE;TUNÍSIA;1
SP;SAIDA;VISITANTE;UCRÂNIA;2
SP;SAIDA;VISITANTE;URUGUAI;49
SP;SAIDA;VISITANTE;VENEZUELA;28
SP;SAIDA;VISITANTE;ÁFRICA DO SUL;5
SP;SAIDA;VISITANTE;ÁUSTRIA;1
SP;SAIDA;VISITANTE;ÍNDIA;3
SP;SAIDA;OUTROS;ALEMANHA;4
SP;SAIDA;OUTROS;ARÁBIA SAUDITA;2
SP;SAIDA;OUTROS;AUSTRÁLIA;1
SP;SAIDA;OUTROS;AZERBAIJÃO;1
SP;SAIDA;OUTROS;BANGLADESH;2
SP;SAIDA;OUTROS;BELARUS;2
SP;SAIDA;OUTROS;BULGÁRIA;15
SP;SAIDA;OUTROS;BÉLGICA;3
SP;SAIDA;OUTROS;BÓSNIA E HERZEGOVINA;1
SP;SAIDA;OUTROS;CANADÁ;1
SP;SAIDA;OUTROS;CAZAQUISTÃO;1
SP;SAIDA;OUTROS;CHILE;1
SP;SAIDA;OUTROS;CHINA;19
SP;SAIDA;OUTROS;CORÉIA DO SUL;9
SP;SAIDA;OUTROS;CROÁCIA;36
SP;SAIDA;OUTROS;DINAMARCA;16
SP;SAIDA;OUTROS;EGITO;7
SP;SAIDA;OUTROS;ESPANHA;2
SP;SAIDA;OUTROS;ESTADOS UNIDOS;2
SP;SAIDA;OUTROS;ESTÔNIA;1
SP;SAIDA;OUTROS;ETIÓPIA;3
SP;SAIDA;OUTROS;FILIPINAS;143
SP;SAIDA;OUTROS;FRANÇA;19
SP;SAIDA;OUTROS;GEÓRGIA;25
SP;SAIDA;OUTROS;GRÉCIA;68
SP;SAIDA;OUTROS;INDONÉSIA;56
SP;SAIDA;OUTROS;ITÁLIA;22
SP;SAIDA;OUTROS;JAPÃO;1
SP;SAIDA;OUTROS;LETÔNIA;16
SP;SAIDA;OUTROS;LITUÂNIA;2
SP;SAIDA;OUTROS;MALÁSIA;20
SP;SAIDA;OUTROS;MOLDÁVIA OU MOLDOVA;1
SP;SAIDA;OUTROS;MONTENEGRO;6
SP;SAIDA;OUTROS;MYANMAR;1
SP;SAIDA;OUTROS;MÉXICO;7
SP;SAIDA;OUTROS;PANAMÁ;2
SP;SAIDA;OUTROS;PAQUISTÃO;4
SP;SAIDA;OUTROS;PAÍSES BAIXOS;4
SP;SAIDA;OUTROS;PERU;6
SP;SAIDA;OUTROS;POLÔNIA;34
SP;SAIDA;OUTROS;PORTUGAL;1
SP;SAIDA;OUTROS;REINO UNIDO;8
SP;SAIDA;OUTROS;ROMÊNIA;49
SP;SAIDA;OUTROS;RÚSSIA;100
SP;SAIDA;OUTROS;SRI LANKA;6
SP;SAIDA;OUTROS;SUÉCIA;1
SP;SAIDA;OUTROS;SÃO TOMÉ E PRÍNCIPE;1
SP;SAIDA;OUTROS;SÉRVIA;1
SP;SAIDA;OUTROS;TAILÂNDIA;71
SP;SAIDA;OUTROS;TUNÍSIA;1
SP;SAIDA;OUTROS;TURQUIA;89
SP;SAIDA;OUTROS;UCRÂNIA;296
SP;SAIDA;OUTROS;VENEZUELA;3
SP;SAIDA;OUTROS;VIETNÃ;8
SP;SAIDA;OUTROS;ÁFRICA DO SUL;28
SP;SAIDA;OUTROS;ÍNDIA;15
SP;SAIDA;OUTROS;ANGOLA;1
SP;SAIDA;OUTROS;ARÁBIA SAUDITA;2
SP;SAIDA;OUTROS;AZERBAIJÃO;6
SP;SAIDA;OUTROS;BANGLADESH;1
SP;SAIDA;OUTROS;CABO VERDE;1
SP;SAIDA;OUTROS;CHINA;2
SP;SAIDA;OUTROS;COMORES;1
SP;SAIDA;OUTROS;EGITO;10
SP;SAIDA;OUTROS;ESTADOS UNIDOS;1
SP;SAIDA;OUTROS;ETIÓPIA;4
SP;SAIDA;OUTROS;GUINÉ BISSAU;9
SP;SAIDA;OUTROS;GUINÉ EQUATORIAL;1
SP;SAIDA;OUTROS;IRÃ;2
SP;SAIDA;OUTROS;MALI;1
SP;SAIDA;OUTROS;MOÇAMBIQUE;1
SP;SAIDA;OUTROS;NIGÉRIA;4
SP;SAIDA;OUTROS;QUÊNIA;3
SP;SAIDA;OUTROS;TANZÂNIA;1
SP;SAIDA;OUTROS;ÍNDIA;2
SP;SAIDA;OUTROS;ALEMANHA;14
SP;SAIDA;OUTROS;ANGOLA;111
SP;SAIDA;OUTROS;ANTÍGUA E BARBUDA;1
SP;SAIDA;OUTROS;ARÁBIA SAUDITA;8
SP;SAIDA;OUTROS;AUSTRÁLIA;5
SP;SAIDA;OUTROS;AZERBAIJÃO;1
SP;SAIDA;OUTROS;BANGLADESH;1
SP;SAIDA;OUTROS;BOLÍVIA;3
SP;SAIDA;OUTROS;BRASIL;89
SP;SAIDA;OUTROS;BURKINA FASO;8
SP;SAIDA;OUTROS;BÓSNIA E HERZEGOVINA;1
SP;SAIDA;OUTROS;CAMARÕES;14
SP;SAIDA;OUTROS;CANADÁ;4
SP;SAIDA;OUTROS;CHILE;8
SP;SAIDA;OUTROS;CHINA;850
SP;SAIDA;OUTROS;COLÔMBIA;2
SP;SAIDA;OUTROS;CONGO;13
SP;SAIDA;OUTROS;CORÉIA DO SUL;5
SP;SAIDA;OUTROS;COSTA DO MARFIM;5
SP;SAIDA;OUTROS;COSTA RICA;1
SP;SAIDA;OUTROS;CUBA;9
SP;SAIDA;OUTROS;EGITO;1
SP;SAIDA;OUTROS;EMIRADOS ÁRABES UNIDOS;4
SP;SAIDA;OUTROS;EQUADOR;1
SP;SAIDA;OUTROS;ESPANHA;25
SP;SAIDA;OUTROS;ESTADOS UNIDOS;114
SP;SAIDA;OUTROS;ETIÓPIA;2
SP;SAIDA;OUTROS;FILIPINAS;1
SP;SAIDA;OUTROS;FINLÂNDIA;1
SP;SAIDA;OUTROS;FRANÇA;47
SP;SAIDA;OUTROS;GUATEMALA;2
SP;SAIDA;OUTROS;GUINÉ;2
SP;SAIDA;OUTROS;GUINÉ BISSAU;1
SP;SAIDA;OUTROS;HAITI;1
SP;SAIDA;OUTROS;HONG KONG (R.A.E.);2
SP;SAIDA;OUTROS;ILHAS SALOMÃO;2
SP;SAIDA;OUTROS;INDONÉSIA;18
SP;SAIDA;OUTROS;IRAQUE;5
SP;SAIDA;OUTROS;IRÃ;6
SP;SAIDA;OUTROS;ITÁLIA;7
SP;SAIDA;OUTROS;JAMAICA;2
SP;SAIDA;OUTROS;JAPÃO;28
SP;SAIDA;OUTROS;LITUÂNIA;1
SP;SAIDA;OUTROS;MALI;2
SP;SAIDA;OUTROS;MARROCOS;1
SP;SAIDA;OUTROS;MAURITÂNIA;1
SP;SAIDA;OUTROS;MOÇAMBIQUE;12
SP;SAIDA;OUTROS;MÉXICO;4
SP;SAIDA;OUTROS;NEPAL;1
SP;SAIDA;OUTROS;NIGÉRIA;5
SP;SAIDA;OUTROS;PAQUISTÃO;6
SP;SAIDA;OUTROS;PARAGUAI;3
SP;SAIDA;OUTROS;PERU;8
SP;SAIDA;OUTROS;PORTUGAL;5
SP;SAIDA;OUTROS;QUIRGUISTÃO;1
SP;SAIDA;OUTROS;QUÊNIA;1
SP;SAIDA;OUTROS;REINO UNIDO;4
SP;SAIDA;OUTROS;REPÚBLICA DOMINICANA;1
SP;SAIDA;OUTROS;RÚSSIA;18
SP;SAIDA;OUTROS;SENEGAL;2
SP;SAIDA;OUTROS;SINGAPURA;2
SP;SAIDA;OUTROS;SUÉCIA;1
SP;SAIDA;OUTROS;SUÍÇA;1
SP;SAIDA;OUTROS;SÃO TOMÉ E PRÍNCIPE;2
SP;SAIDA;OUTROS;TAILÂNDIA;2
SP;SAIDA;OUTROS;TAIWAN;2
SP;SAIDA;OUTROS;TIMOR LESTE;1
SP;SAIDA;OUTROS;TOGO;2
SP;SAIDA;OUTROS;TUNÍSIA;1
SP;SAIDA;OUTROS;TURQUIA;53
SP;SAIDA;OUTROS;UCRÂNIA;1
SP;SAIDA;OUTROS;VENEZUELA;6
SP;SAIDA;OUTROS;ZIMBÁBUE;3
SP;SAIDA;OUTROS;ÁFRICA DO SUL;47
SP;SAIDA;OUTROS;ÁUSTRIA;3
SP;SAIDA;OUTROS;ÍNDIA;21
SP;SAIDA;OUTROS;;1
SP;SAIDA;OUTROS;ALEMANHA;28
SP;SAIDA;OUTROS;ANGOLA;48
SP;SAIDA;OUTROS;ARGENTINA;44
SP;SAIDA;OUTROS;ARÁBIA SAUDITA;1
SP;SAIDA;OUTROS;AUSTRÁLIA;2
SP;SAIDA;OUTROS;AZERBAIJÃO;6
SP;SAIDA;OUTROS;BAHAMAS;1
SP;SAIDA;OUTROS;BAHREIN;4
SP;SAIDA;OUTROS;BANGLADESH;1
SP;SAIDA;OUTROS;BARBADOS;3
SP;SAIDA;OUTROS;BELARUS;1
SP;SAIDA;OUTROS;BOLÍVIA;10
SP;SAIDA;OUTROS;BRASIL;76
SP;SAIDA;OUTROS;BULGÁRIA;1
SP;SAIDA;OUTROS;BURKINA FASO;3
SP;SAIDA;OUTROS;BÉLGICA;15
SP;SAIDA;OUTROS;CABO VERDE;1
SP;SAIDA;OUTROS;CANADÁ;32
SP;SAIDA;OUTROS;CATAR;3
SP;SAIDA;OUTROS;CHILE;8
SP;SAIDA;OUTROS;CHINA;36
SP;SAIDA;OUTROS;COLÔMBIA;20
SP;SAIDA;OUTROS;CONGO;1
SP;SAIDA;OUTROS;CORÉIA DO SUL;12
SP;SAIDA;OUTROS;COSTA DO MARFIM;3
SP;SAIDA;OUTROS;CUBA;3
SP;SAIDA;OUTROS;DINAMARCA;1
SP;SAIDA;OUTROS;DOMINICA;2
SP;SAIDA;OUTROS;EGITO;3
SP;SAIDA;OUTROS;EL SALVADOR;1
SP;SAIDA;OUTROS;EMIRADOS ÁRABES UNIDOS;8
SP;SAIDA;OUTROS;EQUADOR;5
SP;SAIDA;OUTROS;ESLOVÊNIA;3
SP;SAIDA;OUTROS;ESPANHA;36
SP;SAIDA;OUTROS;ESTADOS UNIDOS;243
SP;SAIDA;OUTROS;ETIÓPIA;5
SP;SAIDA;OUTROS;FILIPINAS;2
SP;SAIDA;OUTROS;FINLÂNDIA;8
SP;SAIDA;OUTROS;FRANÇA;42
SP;SAIDA;OUTROS;GRÉCIA;4
SP;SAIDA;OUTROS;GUINÉ BISSAU;2
SP;SAIDA;OUTROS;GUINÉ EQUATORIAL;1
SP;SAIDA;OUTROS;HONDURAS;1
SP;SAIDA;OUTROS;HUNGRIA;6
SP;SAIDA;OUTROS;INDONÉSIA;4
SP;SAIDA;OUTROS;IRLANDA;2
SP;SAIDA;OUTROS;IRÃ;7
SP;SAIDA;OUTROS;ISRAEL;17
SP;SAIDA;OUTROS;ITÁLIA;25
SP;SAIDA;OUTROS;IÊMEN;1
SP;SAIDA;OUTROS;JAPÃO;57
SP;SAIDA;OUTROS;JORDÂNIA;3
SP;SAIDA;OUTROS;KUWAIT;1
SP;SAIDA;OUTROS;LITUÂNIA;1
SP;SAIDA;OUTROS;LUXEMBURGO;1
SP;SAIDA;OUTROS;LÍBANO;1
SP;SAIDA;OUTROS;MACEDÔNIA;2
SP;SAIDA;OUTROS;MALAWI;1
SP;SAIDA;OUTROS;MARROCOS;6
SP;SAIDA;OUTROS;MAURITÂNIA;1
SP;SAIDA;OUTROS;MOÇAMBIQUE;16
SP;SAIDA;OUTROS;MÉXICO;7
SP;SAIDA;OUTROS;NAMÍBIA;1
SP;SAIDA;OUTROS;NIGÉRIA;4
SP;SAIDA;OUTROS;NORUEGA;1
SP;SAIDA;OUTROS;NOVA ZELÂNDIA;2
SP;SAIDA;OUTROS;NÍGER;1
SP;SAIDA;OUTROS;PALESTINA;1
SP;SAIDA;OUTROS;PANAMÁ;1
SP;SAIDA;OUTROS;PARAGUAI;25
SP;SAIDA;OUTROS;PAÍSES BAIXOS;14
SP;SAIDA;OUTROS;PERU;5
SP;SAIDA;OUTROS;POLÔNIA;3
SP;SAIDA;OUTROS;PORTUGAL;10
SP;SAIDA;OUTROS;QUÊNIA;3
SP;SAIDA;OUTROS;REINO UNIDO;27
SP;SAIDA;OUTROS;REPÚBLICA DOMINICANA;5
SP;SAIDA;OUTROS;REPÚBLICA TCHECA;7
SP;SAIDA;OUTROS;RÚSSIA;39
SP;SAIDA;OUTROS;SANTA LÚCIA;1
SP;SAIDA;OUTROS;SENEGAL;4
SP;SAIDA;OUTROS;SINGAPURA;3
SP;SAIDA;OUTROS;SUÉCIA;3
SP;SAIDA;OUTROS;SUÍÇA;10
SP;SAIDA;OUTROS;TAIWAN;1
SP;SAIDA;OUTROS;TANZÂNIA;1
SP;SAIDA;OUTROS;TIMOR LESTE;2
SP;SAIDA;OUTROS;TURQUIA;5
SP;SAIDA;OUTROS;UCRÂNIA;3
SP;SAIDA;OUTROS;URUGUAI;8
SP;SAIDA;OUTROS;VENEZUELA;2
SP;SAIDA;OUTROS;ZÂMBIA;4
SP;SAIDA;OUTROS;ÁFRICA DO SUL;37
SP;SAIDA;OUTROS;ÁUSTRIA;5
SP;SAIDA;OUTROS;ÍNDIA;32
SP;SAIDA;OUTROS;;1
SP;SAIDA;OUTROS;ARGENTINA;2
SP;SAIDA;OUTROS;BRASIL;2
SP;SAIDA;OUTROS;EGITO;1
SP;SAIDA;OUTROS;MÉXICO;1
SP;SAIDA;OUTROS;SURINAME;1
SP;SAIDA;OUTROS;ALEMANHA;1
SP;SAIDA;OUTROS;ANGOLA;1
SP;SAIDA;OUTROS;AZERBAIJÃO;7
SP;SAIDA;OUTROS;BANGLADESH;42
SP;SAIDA;OUTROS;BRASIL;64
SP;SAIDA;OUTROS;BULGÁRIA;2
SP;SAIDA;OUTROS;BURKINA FASO;1
SP;SAIDA;OUTROS;CHILE;1
SP;SAIDA;OUTROS;CHINA;4
SP;SAIDA;OUTROS;COLÔMBIA;1
SP;SAIDA;OUTROS;CORÉIA DO SUL;3
SP;SAIDA;OUTROS;CROÁCIA;5
SP;SAIDA;OUTROS;DINAMARCA;4
SP;SAIDA;OUTROS;EGITO;1
SP;SAIDA;OUTROS;ESTADOS UNIDOS;24
SP;SAIDA;OUTROS;ETIÓPIA;5
SP;SAIDA;OUTROS;FILIPINAS;3099
SP;SAIDA;OUTROS;FRANÇA;1
SP;SAIDA;OUTROS;GANA;1
SP;SAIDA;OUTROS;GEÓRGIA;12
SP;SAIDA;OUTROS;GRÉCIA;10
SP;SAIDA;OUTROS;INDONÉSIA;41
SP;SAIDA;OUTROS;ITÁLIA;1
SP;SAIDA;OUTROS;LETÔNIA;1
SP;SAIDA;OUTROS;LITUÂNIA;1
SP;SAIDA;OUTROS;MALÁSIA;2
SP;SAIDA;OUTROS;MARROCOS;1
SP;SAIDA;OUTROS;MONTENEGRO;1
SP;SAIDA;OUTROS;MYANMAR;163
SP;SAIDA;OUTROS;PANAMÁ;1
SP;SAIDA;OUTROS;PAQUISTÃO;10
SP;SAIDA;OUTROS;POLÔNIA;6
SP;SAIDA;OUTROS;PORTUGAL;3
SP;SAIDA;OUTROS;ROMÊNIA;10
SP;SAIDA;OUTROS;RÚSSIA;120
SP;SAIDA;OUTROS;SRI LANKA;60
SP;SAIDA;OUTROS;SÍRIA;22
SP;SAIDA;OUTROS;TAIWAN;2
SP;SAIDA;OUTROS;TURQUIA;14
SP;SAIDA;OUTROS;UCRÂNIA;70
SP;SAIDA;OUTROS;VENEZUELA;16
SP;SAIDA;OUTROS;VIETNÃ;70
SP;SAIDA;OUTROS;ÁFRICA DO SUL;3
SP;SAIDA;OUTROS;ÍNDIA;929
SP;SAIDA;OUTROS;ALBÂNIA;5
SP;SAIDA;OUTROS;ALEMANHA;820
SP;SAIDA;OUTROS;ANGOLA;231
SP;SAIDA;OUTROS;ARGENTINA;163
SP;SAIDA;OUTROS;ARGÉLIA;50
SP;SAIDA;OUTROS;ARMÊNIA;1
SP;SAIDA;OUTROS;AUSTRÁLIA;38
SP;SAIDA;OUTROS;AZERBAIJÃO;2
SP;SAIDA;OUTROS;BAHAMAS;1
SP;SAIDA;OUTROS;BAHREIN;4
SP;SAIDA;OUTROS;BANGLADESH;5
SP;SAIDA;OUTROS;BARBADOS;2
SP;SAIDA;OUTROS;BELARUS;16
SP;SAIDA;OUTROS;BOLÍVIA;40
SP;SAIDA;OUTROS;BOTSUANA;1
SP;SAIDA;OUTROS;BRASIL;11772
SP;SAIDA;OUTROS;BULGÁRIA;5
SP;SAIDA;OUTROS;BUTÃO;10
SP;SAIDA;OUTROS;BÉLGICA;70
SP;SAIDA;OUTROS;BÓSNIA E HERZEGOVINA;11
SP;SAIDA;OUTROS;CABO VERDE;1
SP;SAIDA;OUTROS;CAMARÕES;1
SP;SAIDA;OUTROS;CANADÁ;679
SP;SAIDA;OUTROS;CATAR;8
SP;SAIDA;OUTROS;CAZAQUISTÃO;27
SP;SAIDA;OUTROS;CHILE;2060
SP;SAIDA;OUTROS;CHINA;210
SP;SAIDA;OUTROS;CHIPRE;8
SP;SAIDA;OUTROS;COLÔMBIA;1384
SP;SAIDA;OUTROS;CONGO;1
SP;SAIDA;OUTROS;CORÉIA DO SUL;39
SP;SAIDA;OUTROS;COSTA RICA;16
SP;SAIDA;OUTROS;CROÁCIA;8
SP;SAIDA;OUTROS;CUBA;4
SP;SAIDA;OUTROS;DINAMARCA;9
SP;SAIDA;OUTROS;DOMINICA;3
SP;SAIDA;OUTROS;EGITO;24
SP;SAIDA;OUTROS;EL SALVADOR;12
SP;SAIDA;OUTROS;EMIRADOS ÁRABES UNIDOS;13
SP;SAIDA;OUTROS;EQUADOR;66
SP;SAIDA;OUTROS;ESLOVÁQUIA;7
SP;SAIDA;OUTROS;ESLOVÊNIA;5
SP;SAIDA;OUTROS;ESPANHA;1132
SP;SAIDA;OUTROS;ESTADOS UNIDOS;3885
SP;SAIDA;OUTROS;ESTÔNIA;1
SP;SAIDA;OUTROS;ETIÓPIA;757
SP;SAIDA;OUTROS;FILIPINAS;163
SP;SAIDA;OUTROS;FINLÂNDIA;2
SP;SAIDA;OUTROS;FRANÇA;892
SP;SAIDA;OUTROS;GANA;17
SP;SAIDA;OUTROS;GRÉCIA;35
SP;SAIDA;OUTROS;GUATEMALA;5
SP;SAIDA;OUTROS;HAITI;1
SP;SAIDA;OUTROS;HONDURAS;1
SP;SAIDA;OUTROS;HUNGRIA;11
SP;SAIDA;OUTROS;ILHAS FIJI;5
SP;SAIDA;OUTROS;INDONÉSIA;17
SP;SAIDA;OUTROS;IRAQUE;2
SP;SAIDA;OUTROS;IRLANDA;32
SP;SAIDA;OUTROS;IRÃ;13
SP;SAIDA;OUTROS;ISLÂNDIA;2
SP;SAIDA;OUTROS;ISRAEL;4
SP;SAIDA;OUTROS;ITÁLIA;865
SP;SAIDA;OUTROS;IÊMEN;2
SP;SAIDA;OUTROS;JAMAICA;7
SP;SAIDA;OUTROS;JAPÃO;24
SP;SAIDA;OUTROS;JORDÂNIA;11
SP;SAIDA;OUTROS;KOSOVO;2
SP;SAIDA;OUTROS;LETÔNIA;1
SP;SAIDA;OUTROS;LIECHTENSTEIN;4
SP;SAIDA;OUTROS;LITUÂNIA;7
SP;SAIDA;OUTROS;LUXEMBURGO;6
SP;SAIDA;OUTROS;LÍBANO;17
SP;SAIDA;OUTROS;LÍBIA;4
SP;SAIDA;OUTROS;MACEDÔNIA;6
SP;SAIDA;OUTROS;MALTA;2
SP;SAIDA;OUTROS;MALÁSIA;34
SP;SAIDA;OUTROS;MARROCOS;191
SP;SAIDA;OUTROS;MAURÍCIO;10
SP;SAIDA;OUTROS;MOLDÁVIA OU MOLDOVA;2
SP;SAIDA;OUTROS;MONGÓLIA;1
SP;SAIDA;OUTROS;MONTENEGRO;2
SP;SAIDA;OUTROS;MOÇAMBIQUE;11
SP;SAIDA;OUTROS;MYANMAR;7
SP;SAIDA;OUTROS;MÉXICO;422
SP;SAIDA;OUTROS;NAMÍBIA;1
SP;SAIDA;OUTROS;NEPAL;4
SP;SAIDA;OUTROS;NICARÁGUA;3
SP;SAIDA;OUTROS;NIGÉRIA;2
SP;SAIDA;OUTROS;NORUEGA;5
SP;SAIDA;OUTROS;NOVA ZELÂNDIA;6
SP;SAIDA;OUTROS;OMÃ;2
SP;SAIDA;OUTROS;PANAMÁ;844
SP;SAIDA;OUTROS;PAQUISTÃO;15
